unix_timestamp,x,y,z
1787581680.415541,-0.00013,0.00056,0.0
1787581681.4424825,1e-05,-0.0001,0.0
1787581682.456319,-5e-05,0.0003,0.0
1787581683.4496865,-0.00072,-0.00061,0.0
1787581684.4707742,0.12812,-0.00104,0.0
1787581685.4762242,0.32893,-0.01627,0.0
1787581686.4813685,0.52826,-0.04922,0.0
1787581687.58507,0.6939,-0.06587,0.0
1787581688.60483,0.69725,-0.07101,0.0
1787581689.6258693,0.69293,-0.06411,0.0
1787581690.6008742,0.70277,0.02768,0.0
1787581691.6089284,0.73228,0.22011,0.0
1787581692.6402836,0.77978,0.41401,0.0
1787581693.631973,0.83412,0.61759,0.0
1787581694.7537339,0.8567,0.70632,0.0
1787581695.7809198,0.85754,0.71101,0.0
1787581696.7136688,0.85815,0.70955,0.0
1787581697.7344506,0.85795,0.70946,0.0
1787581868.6197007,0.0,0.0,0.0
1787581869.7384539,7e-05,-6e-05,0.0
1787581870.6883018,-0.0,-4e-05,0.0
1787581871.695166,4e-05,-2e-05,0.0
1787581872.7287488,0.00103,-0.00046,0.0
1787581873.7430258,0.00109,-0.00023,0.0
1787581874.7701964,0.00064,-0.00024,0.0
1787581875.7972221,0.00053,-0.00033,0.0
1787581876.9313414,0.00197,0.00132,0.0
1787581877.9165156,0.12219,0.00322,0.0
1787581878.909745,0.33398,0.02506,0.0
1787581879.9503589,0.53212,0.03484,0.0
1787581880.9934309,0.74349,0.02829,0.0
1787581881.9953709,0.75944,0.02867,0.0
1787581883.0709074,0.76156,0.03153,0.0
1787581884.0100155,0.76213,0.03489,0.0
1787581884.9845665,0.77158,0.24073,0.0
1787581886.0181937,0.79834,0.45171,0.0
1787581887.0220025,0.83763,0.64764,0.0
1787581888.0736277,0.87797,0.82889,0.0
1787581889.1019766,0.87619,0.82359,0.0
1787581890.135955,0.8698,0.77596,0.0
1787581891.0854454,0.86381,0.74664,0.0
1787581892.177752,0.8676,0.7594,0.0
1787581893.1162083,0.86709,0.76126,0.0
1787581919.0003939,0.0,0.0,0.0
1787581920.100388,1e-05,7e-05,0.0
1787581921.0632958,-0.00147,0.0003,0.0
1787581922.0824873,-0.00181,-0.00015,0.0
1787581923.082518,-0.00137,-0.00067,0.0
1787581924.125266,-0.0009,-0.00093,0.0
1787581925.1319757,0.001,-0.00175,0.0
1787581926.1687498,-0.00025,-0.00202,0.0
1787581927.1969137,-0.00156,-0.00159,0.0
1787581928.1326287,0.03788,-0.00258,0.0
1787581929.243718,0.05712,-0.00745,0.0
1787581930.1606488,0.05457,-0.00726,0.0
1787581931.2933319,0.05618,-0.01208,0.0
1787581932.1935246,0.05861,-0.0123,0.0
1787581933.244117,0.05834,-0.0291,0.0
1787581934.3641436,0.05609,-0.099,0.0
1787581935.2981865,0.05695,-0.09846,0.0
1787581936.412513,0.05764,-0.09812,0.0
1787581949.9207768,0.0,0.0,0.0
1787581950.9354217,-0.0,-2e-05,0.0
1787581951.968943,-3e-05,-8e-05,0.0
1787581952.9974885,-1e-05,-0.0001,0.0
1787581954.0270085,0.00054,-0.00033,0.0
1787581955.0727959,0.00063,-0.00035,0.0
1787581956.0861957,0.00096,0.00068,0.0
1787581957.0998867,0.00101,0.00061,0.0
1787581958.1198277,0.00128,-9e-05,0.0
1787581959.0965266,0.02946,-0.00213,0.0
1787581960.1752286,0.23275,-0.02537,0.0
1787581961.144988,0.4289,-0.06175,0.0
1787581962.1404157,0.63711,-0.07788,0.0
1787581963.2376857,0.72464,-0.07825,0.0
1787581964.265566,0.73421,-0.08178,0.0
1787581965.2862017,0.72535,-0.08125,0.0
1787581966.279346,0.73236,0.07556,0.0
1787581967.3350794,0.75565,0.28355,0.0
1787581968.3451765,0.79398,0.47886,0.0
1787581969.384847,0.84464,0.67091,0.0
1787581970.3422196,0.88798,0.84952,0.0
1787581971.4323206,0.88078,0.81585,0.0
1787581972.3832815,0.86756,0.73113,0.0
1787581973.396737,0.86591,0.72061,0.0
1787581974.4275959,0.86609,0.72014,0.0
1787582030.6107218,0.0,0.0,0.0
1787582031.7292564,1e-05,-3e-05,0.0
1787582032.673156,0.00107,0.00154,0.0
1787582033.6830616,0.00106,0.00134,0.0
1787582034.707844,0.00066,0.00121,0.0
1787582035.7386858,0.00066,0.00127,0.0
1787582036.7625113,0.00112,3e-05,0.0
1787582037.7831912,-0.00014,0.0002,0.0
1787582038.7530124,0.00194,0.00071,0.0
1787582039.8043091,0.10646,0.00015,0.0
1787582040.7999566,0.31627,0.00352,0.0
1787582041.8048084,0.51348,0.00023,0.0
1787582042.8355608,0.71215,-0.00368,0.0
1787582043.9278195,0.91399,-0.00128,0.0
1787582044.8458307,0.92202,-0.00817,0.0
1787582045.9764829,0.92013,-0.00157,0.0
1787582046.8768702,0.92303,-0.0004,0.0
1787582047.9287703,0.92753,0.21628,0.0
1787582048.925077,0.94868,0.41821,0.0
1787582049.9821148,0.98641,0.62232,0.0
1787582051.0145304,0.99011,0.64325,0.0
1787582052.0376716,0.98232,0.59662,0.0
1787582053.0472739,0.97225,0.55007,0.0
