unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1787802047.043729,-0.00773,0.00738,-1.00189,0.00564,0.00235,0.00397
1787802047.1582038,-0.00809,0.00856,-0.99971,0.00462,0.00351,0.00379
1787802047.3120487,-0.00602,0.00738,-0.99945,0.00425,0.00814,0.00575
1787802047.4632876,-0.0095,0.00713,-0.99966,0.00363,0.00531,0.0027
1787802047.4712696,-0.00761,0.00686,-1.00073,0.00523,0.00573,0.00208
1787802047.597054,-0.0055,0.00768,-1.00106,-0.00131,0.00629,0.00292
1787802047.6665807,-0.00686,0.00665,-0.9998,0.00533,0.00382,0.00407
1787802047.8589544,-0.00905,0.00859,-1.00035,0.00273,0.00483,0.00382
1787802048.0665061,-0.00698,0.00826,-1.00104,0.0035,0.00786,0.00151
1787802048.0826051,-0.00744,0.00678,-1.00082,0.00358,0.00547,0.00324
1787802048.1956708,-0.00626,0.00747,-0.99939,0.00127,0.00512,0.00278
1787802048.2921157,-0.00627,0.0077,-1.00041,0.00258,0.00208,0.00412
1787802048.4729311,-0.00755,0.00817,-0.99948,0.00503,0.00634,0.00297
1787802048.492704,-0.00923,0.0075,-0.99837,0.00389,0.00505,0.00462
1787802048.6148803,-0.00758,0.00604,-0.99982,0.00042,0.0051,0.00404
1787802048.6846743,-0.00859,0.00651,-1.00249,0.00514,0.00752,0.0055
1787802048.892622,-0.00769,0.00204,-1.00003,0.00648,0.0031,0.0117
1787802049.0065987,-0.00684,0.00683,-1.00005,0.00276,0.00559,0.00348
1787802049.099839,-0.00542,0.00891,-1.00028,0.00418,0.00574,0.00533
1787802049.2152326,-0.00874,0.00768,-0.99995,0.00193,0.00436,0.00492
1787802049.27129,-0.00862,0.00677,-0.99967,0.00348,0.0061,0.00786
1787802049.3952963,-0.00579,0.00844,-1.00106,0.00301,0.00601,0.00251
1787802049.500314,-0.00747,0.00749,-0.99938,0.00644,0.00163,0.00045
1787802049.6498644,-0.00246,0.00671,-0.99831,0.00748,0.02357,0.011
1787802049.7077796,-0.00054,0.01652,-0.99949,0.00242,0.01206,0.0027
1787802049.917402,0.0119,0.01206,-1.00039,0.00223,0.00371,0.00227
1787802049.9241662,-0.01136,0.00997,-0.99871,0.0067,0.00256,0.00267
1787802050.0282943,-0.01854,0.00855,-1.0007,0.00336,0.00669,0.00203
1787802050.132421,-0.00576,0.00679,-1.00149,0.00433,0.00765,0.00494
1787802050.2302184,-0.0031,0.00648,-0.99977,0.00273,0.0062,0.0034
1787802050.3336983,-0.00298,0.00788,-0.99983,0.00755,0.00846,0.00418
1787802050.4384499,-0.00349,0.00829,-0.99859,0.00546,-0.00566,0.00173
1787802050.5358415,-0.00505,0.00449,-1.00013,0.00494,-0.00608,0.00336
1787802050.6440537,-0.00819,0.00433,-0.99984,0.00541,0.0081,0.00317
1787802050.8427067,-0.00751,0.00608,-1.00145,0.00435,0.00826,0.00664
1787802050.8544111,-0.00737,0.00586,-1.00002,0.00437,0.00045,0.00568
1787802050.9445803,-0.00762,0.00696,-0.99913,0.00539,0.00712,0.00412
1787802051.0731843,-0.00553,0.00832,-0.99955,0.00376,0.00485,0.00324
1787802051.1525419,-0.0082,0.00756,-1.00002,0.00233,0.00059,0.0027
1787802051.2337563,-0.00733,0.00638,-0.99862,0.00965,0.00442,0.00625
1787802051.3529358,-0.00664,0.00775,-1.00092,0.0045,0.00501,0.00631
1787802051.5556724,-0.00905,0.00716,-0.99949,0.00476,0.00585,0.00553
1787802051.562707,-0.00718,0.0066,-1.00072,0.00159,0.0033,0.00601
1787802051.671569,-0.00831,0.00864,-1.00036,0.00401,0.00361,0.00189
1787802051.76332,-0.0073,0.00922,-1.00032,0.00197,0.00854,-0.00094
1787802051.8686092,-0.01045,0.00834,-1.00136,0.00226,0.00522,-0.00239
1787802051.9805412,-0.00964,0.00598,-0.99884,0.00506,0.00533,0.00797
1787802052.0366771,-0.00611,0.00756,-1.00101,0.00274,0.00408,0.00553
1787802052.1720023,-0.00637,0.00806,-1.00073,0.00541,0.0015,0.00412
1787802052.2530372,-0.01006,0.00644,-1.00014,0.00273,0.007,0.00684
1787802052.3678892,-0.00742,0.0063,-0.99967,0.00603,-0.00206,0.00221
1787802052.57656,-0.0096,0.0076,-0.999,0.00457,0.004,0.00351
1787802052.7010505,-0.01254,0.00634,-1.00057,0.00431,-0.00016,0.00488
1787802052.786541,-0.00561,0.00741,-1.00214,0.00154,0.00297,0.00414
1787802052.9171293,-0.00095,0.00698,-0.99907,0.00303,0.0017,0.0034
1787802052.9229589,-0.00463,0.0063,-1.00011,0.00241,0.0193,0.00629
1787802053.0685356,-0.01081,0.00705,-1.00326,0.00216,0.00427,0.00311
1787802053.2012057,-0.00598,0.00596,-1.00059,0.00129,0.00405,0.00335
1787802053.2491882,-0.00525,0.00695,-1.00225,0.00429,0.00394,0.00552
1787802053.3721907,-0.01074,0.00699,-0.99897,0.00158,0.00565,0.00393
1787802053.5127468,-0.00798,0.00731,-1.00043,0.00106,0.00299,0.00358
1787802053.5357342,-0.00614,0.00801,-0.99855,0.00306,0.00313,0.00311
1787802053.6530116,-0.0082,0.00661,-0.99861,0.00338,0.0038,0.00321
1787802053.7404993,0.09265,0.00844,-1.00249,0.009,0.00103,0.01136
1787802053.8203323,0.07176,-0.02028,-0.9966,0.01678,-0.0119,-0.02354
1787802053.9502275,-0.06805,0.00745,-1.00542,0.02463,-0.02703,0.03583
1787802054.054455,-0.09273,-0.00197,-1.00592,0.01154,-0.00434,-0.03122
1787802054.1519556,0.0019,0.02975,-0.99679,0.01315,0.00672,-0.02362
1787802054.2495468,0.06077,-0.00374,-1.00252,0.00434,0.00911,0.0123
1787802054.3688035,0.01095,0.03293,-1.00019,0.00486,-0.00598,-0.03607
1787802054.4507062,-0.06376,0.06272,-1.01347,0.00455,-0.0141,0.02221
1787802054.5543275,-0.03387,0.04602,-0.99951,-0.00745,0.00876,-0.00334
1787802054.6516404,0.01284,0.03493,-1.00563,-0.00764,0.00135,0.00572
1787802054.7639186,0.01877,0.02231,-1.00847,-0.0002,-0.00339,-0.0007
1787802054.8536947,-0.01026,-0.03058,-0.99963,0.00807,0.00662,0.00135
1787802054.946497,-0.02208,-0.00419,-0.99782,0.00341,0.00723,-0.01283
1787802055.042615,-0.01648,0.00213,-0.9938,0.01303,0.00311,0.00669
1787802055.1536942,0.02105,0.0066,-0.99972,0.0031,0.00696,-0.02169
1787802055.254727,0.01757,-0.01357,-1.00221,0.00438,7e-05,0.01913
1787802055.3531294,-0.01953,0.04994,-1.00413,0.0231,0.00504,-0.07898
1787802055.4734828,0.00151,0.0402,-1.00106,0.00369,0.01079,0.01181
1787802055.5695398,0.00494,-0.00191,-1.00343,0.01195,-0.00442,-0.01531
1787802055.67249,-0.03925,0.00217,-1.00269,-0.01684,-0.00416,0.02943
1787802055.7797067,-0.00957,0.01505,-1.00094,0.02033,-0.00106,-0.00699
1787802055.8749502,0.0127,0.05435,-0.99762,-0.00354,0.01124,-0.00322
1787802055.9703212,0.00362,0.02414,-1.00318,0.00053,0.00503,-0.0003
1787802056.0744853,-0.03871,-0.02057,-1.0103,-0.01491,-0.00553,0.03149
1787802056.201853,-0.01642,0.03099,-1.00274,0.00729,-0.00167,-0.00963
1787802056.2923918,-0.00498,-0.07966,-0.99373,0.02376,0.00832,0.03263
1787802056.3810325,0.01775,-0.01242,-1.00539,0.00114,0.01066,0.00236
1787802056.495547,-0.01088,-0.01138,-1.00315,0.01887,0.00172,-0.05139
1787802056.6174424,-0.02707,-0.00598,-1.00339,0.00701,-0.00244,0.02414
1787802056.7081494,0.01072,0.07139,-0.99877,0.00966,0.00544,-0.04204
1787802056.8166468,0.00506,0.05774,-0.99743,0.01436,0.00194,0.00092
1787802056.908405,-0.0011,0.01792,-1.00254,-0.0031,0.00401,-0.05626
1787802057.0113478,-0.02497,0.03729,-1.0002,0.00466,0.0135,-0.00589
1787802057.115544,-0.00771,0.03087,-1.00643,-0.00154,-1e-05,0.02234
1787802057.2094185,0.01435,0.01844,-1.00494,0.00431,0.01471,-0.01607
1787802057.3231308,-0.02124,-0.06745,-0.9903,0.00285,0.01195,0.00165
1787802057.4166594,-0.02081,0.00556,-0.99444,0.00154,0.01135,0.0262
1787802057.5152738,0.00146,-0.02759,-0.99636,0.00267,0.01817,-0.01079
1787802057.652999,0.00971,-0.01776,-0.99749,-0.00133,-0.00119,-0.02394
1787802057.7358997,-0.01675,0.00755,-0.99779,-0.01198,0.02238,-0.0021
1787802057.8349135,-0.02459,0.02447,-1.00311,-0.00829,0.00457,0.03323
1787802057.9358764,-0.02199,0.03408,-1.00336,0.01619,-0.00222,-0.00967
1787802058.0342305,0.0112,0.03137,-0.99495,0.00427,0.01045,-0.0096
1787802058.1372187,0.00495,0.06001,-1.00001,-0.01689,0.01575,0.02068
1787802058.237248,-0.01169,0.01073,-0.98229,0.01831,0.01648,0.03466
1787802058.3387163,-0.0187,-0.04767,-1.01416,-0.00044,0.00551,-0.00159
1787802058.4511657,-0.00018,-0.01493,-0.99805,0.01181,0.00738,-0.01291
1787802058.554683,-0.02429,-0.01756,-1.00469,-0.00653,-0.01627,0.04953
1787802058.6492574,0.01884,0.02253,-0.9983,0.02797,0.01509,-0.12588
1787802058.7550836,-0.00266,-0.04283,-0.99873,0.00368,0.00385,0.06588
1787802058.8431456,-0.00416,0.01096,-1.00702,0.00041,-0.01796,-0.02919
1787802058.9549663,-0.04118,-0.01931,-0.99201,0.01636,0.0202,0.04642
1787802059.0833466,-0.00169,0.07669,-0.99756,-0.03826,0.03102,0.0022
1787802059.147264,0.00317,0.04969,-0.99785,0.00108,0.00992,-0.04816
1787802059.2550316,0.02407,0.03103,-0.9994,-0.00615,0.01223,0.04174
1787802059.3634813,-0.00613,0.028,-0.99166,0.00743,0.0087,-0.0339
1787802059.4757643,-0.01885,-0.01529,-1.00464,-0.00715,-0.00118,0.02775
1787802059.572295,-0.01044,0.0264,-1.00291,0.00753,0.00446,-0.04432
1787802059.6859782,-0.00438,-0.06158,-1.0027,0.00792,0.00112,0.02344
1787802059.775157,0.0152,-0.01618,-0.99733,0.02016,-0.00063,0.03961
1787802059.8867204,0.0183,0.0025,-1.00196,0.00634,-0.00414,-0.10022
1787802060.0109723,-0.01042,0.00794,-1.00642,0.0069,-0.00082,0.05714
1787802060.0719151,-0.03879,-0.00462,-0.99896,0.00106,0.01537,0.02775
1787802060.19551,-0.01028,0.00332,-0.9993,0.00168,0.01356,-0.00913
1787802060.2817242,0.01033,0.09007,-1.00316,-0.00014,0.00531,0.00075
1787802060.3725793,-0.00779,0.02031,-0.9972,-0.00741,0.0048,0.00701
1787802060.475137,-0.00504,0.07803,-0.99945,0.01517,0.0089,-0.02183
1787802060.5754979,-0.00617,-0.03532,-1.00512,0.01191,-0.00468,0.03733
1787802060.7143652,-0.01161,-0.01992,-0.9975,-0.00344,0.00584,0.00012
1787802060.7855291,-0.00943,0.01297,-0.99098,0.00953,0.01337,0.07654
1787802060.895639,0.00739,-0.02346,-1.00336,0.01723,0.00424,-0.03097
1787802060.9956684,-0.00221,0.01618,-0.9972,0.00735,0.01198,-0.02302
1787802061.091348,-0.01107,-0.01904,-1.00047,0.00774,0.01406,-0.02598
1787802061.1867077,0.00136,-0.03384,-1.0004,-0.0108,0.00707,0.0129
1787802061.2917655,0.00739,0.04471,-1.00665,0.0027,-0.00087,-0.04485
1787802061.3946135,-0.03511,0.00759,-1.00228,-0.00753,0.02372,0.087
1787802061.5407102,0.00252,0.07635,-1.00123,0.0106,0.0018,-0.05455
1787802061.602855,0.00937,0.04451,-0.99932,-0.00785,0.01534,0.01257
1787802061.699017,0.00571,0.03196,-0.99237,0.0074,0.0137,0.07591
1787802061.8038948,-0.01326,0.01943,-1.00551,-0.00779,-0.00841,-0.02082
1787802061.9144754,-0.00656,0.00806,-1.00146,0.01487,0.00203,-0.02904
1787802062.0186393,-0.00016,-0.06016,-1.00304,0.00395,-0.00466,0.01542
1787802062.1137452,-0.00342,-0.02344,-1.00098,0.0156,0.00555,-0.01281
1787802062.2091858,0.00097,-0.01104,-0.99821,-0.00204,0.00644,0.01971
1787802062.3078265,-0.00989,0.02887,-1.0001,0.02233,0.0103,-0.04588
1787802062.4206452,0.0109,0.1242,-1.00755,-0.00079,-0.00769,0.01993
1787802062.5241191,-0.0097,0.02185,-1.00284,-0.00411,0.00258,0.01172
1787802062.6359365,-0.00283,0.05478,-0.99613,-0.00975,0.01322,-0.00743
1787802062.7159622,0.01035,0.03057,-1.00542,-0.00614,0.00613,0.00134
1787802062.830989,-0.00335,-0.05538,-0.9832,0.03045,0.00851,0.03225
1787802062.9119494,-0.0129,0.00768,-1.00387,0.00684,0.01988,0.01037
1787802063.008465,-0.0046,-0.01653,-0.99765,0.00481,0.01192,-0.005
1787802063.1064475,0.03472,0.01982,-0.99929,0.01846,0.00743,-0.04724
1787802063.220335,0.0076,0.09941,-0.99766,-0.01051,0.00265,0.01589
1787802063.3200223,-0.00817,0.04499,-1.00195,0.00584,-0.01302,-0.02385
1787802063.4374194,0.0003,0.02807,-1.00294,-0.00176,-0.00476,-0.00297
1787802063.5384207,-0.00342,0.03085,-1.00247,-0.01646,-0.01648,0.00662
1787802063.6499236,-0.01028,-0.03857,-1.00825,0.00634,-0.00985,0.02538
1787802063.7323265,-0.00687,-0.03459,-1.00545,-0.00015,-0.00591,0.02004
1787802063.8366928,0.01433,0.01684,-1.00596,0.02337,-0.00931,-0.01316
1787802063.9369586,-0.01603,-0.04702,-0.99572,0.00674,0.00525,0.02733
1787802064.0605733,-0.01014,0.00082,-0.99392,-0.02057,0.00741,-0.01159
1787802064.158492,-0.02309,-0.00129,-1.00346,-0.00148,-0.00958,0.02544
1787802064.2613604,0.01286,0.02822,-0.9979,-0.00574,-0.00866,0.01247
1787802064.3664372,0.0006,-0.0105,-1.00409,0.01071,-0.01227,-0.03647
1787802064.4780703,-0.01884,0.01817,-1.01103,0.01666,-0.00506,-0.02635
1787802064.5601025,-0.00672,0.02395,-1.00306,0.00047,-0.00875,-0.03053
1787802064.6553278,-0.00221,0.00844,-1.00293,0.02368,-0.00393,-0.03075
1787802064.7761545,-0.00382,0.00054,-1.00872,-0.03138,-0.01456,0.06587
1787802064.847366,-0.04262,-0.00219,-0.99769,0.04586,-0.02567,-0.03031
1787802064.9579732,-0.02257,0.02106,-0.99578,-0.0003,0.00629,-0.01154
1787802065.0566757,-0.0143,0.02438,-0.99826,0.00736,0.01067,0.02147
1787802065.1806943,-0.02403,0.03188,-1.01103,-0.01582,-0.00157,-0.01762
1787802065.2617407,-1e-05,0.05247,-1.0039,0.00849,0.00868,-0.01272
1787802065.3481226,-0.01696,0.00634,-0.99927,0.00965,0.00757,0.0001
1787802065.4764032,-0.02367,-0.01394,-0.99574,0.00695,0.00417,-0.0002
1787802065.5585275,-0.01803,0.01501,-1.00193,-0.00452,-0.00163,0.01831
1787802065.6526139,-0.00877,-0.01152,-0.99594,0.01446,0.01287,-0.02758
1787802065.7595296,-0.01764,-0.0174,-0.99753,0.02634,0.00307,0.07361
1787802065.87994,-0.00619,-0.00686,-0.99937,0.00737,0.01227,-0.06794
1787802066.0830214,-0.01705,-0.00818,-0.99932,0.00265,0.00306,0.01447
1787802066.0943637,-0.09988,0.05314,-1.00269,-0.02166,-0.01531,0.05466
1787802066.2061758,-0.04276,-0.00865,-0.99959,0.00092,0.01034,0.01296
1787802066.319013,-0.02981,0.01108,-0.99844,0.00791,0.00667,0.00917
1787802066.433205,-0.02155,0.00826,-0.99996,0.00534,0.00684,0.00461
1787802066.4803488,-0.01674,0.00479,-1.0,0.00662,0.00237,0.00866
1787802066.6153345,-0.01868,-0.01053,-1.00022,0.00719,-0.00509,0.09681
1787802066.7149084,-0.01389,0.00631,-0.99909,0.00836,0.00326,0.14262
1787802066.8326237,-0.01307,0.01926,-0.99989,0.00389,0.01018,0.16946
1787802066.9174767,-0.01618,0.02763,-0.99874,0.00438,0.00189,0.15361
1787802067.0253751,-0.01776,0.00841,-1.00057,0.00353,0.0012,0.1821
1787802067.122663,-0.01095,0.01933,-1.00059,0.00598,0.00494,0.16494
1787802067.2354448,-0.00687,-0.00504,-0.99987,0.00613,0.0037,0.17043
1787802067.3324015,-0.01774,0.00227,-0.99993,0.00353,-5e-05,0.16679
1787802067.455667,-0.02721,0.02615,-0.99991,0.00605,-0.00101,0.16618
1787802067.5261312,-0.01942,0.00998,-0.999,0.00612,-0.0008,0.19283
1787802067.6433156,-0.00456,-0.0064,-1.00203,0.00357,0.00561,0.17228
1787802067.7341416,-0.01063,-0.00664,-0.99956,0.00654,-0.00013,0.18205
1787802067.8383937,-0.028,0.01628,-0.99918,0.00077,0.00473,0.16728
1787802067.9387996,-0.02641,0.03338,-0.99863,0.00322,0.00391,0.17307
1787802068.05921,-0.00114,-0.01509,-1.00078,0.0085,0.00603,0.1761
1787802068.1444557,-0.00591,0.02607,-0.99853,0.00547,-0.00213,0.16116
1787802068.1892426,-0.02725,-0.00732,-1.00188,0.00325,0.00394,0.18318
1787802068.339053,-0.02248,0.01082,-1.0011,-0.00564,0.00529,0.17257
1787802068.467156,-0.01365,0.02352,-0.99896,0.00266,0.00856,0.17354
1787802068.5434315,-0.00603,-0.00093,-1.00131,0.00398,0.00522,0.17028
1787802068.6883013,-0.01518,-0.00275,-1.00149,0.00654,0.00125,0.18549
1787802068.6883013,-0.01131,0.00218,-0.99931,0.00686,0.00342,0.18185
1787802068.8838842,-0.02042,0.0245,-0.99804,0.00274,0.00499,0.16034
1787802068.9629257,-0.03382,0.04366,-1.00089,1e-05,0.00584,0.15274
1787802069.1671557,-0.00834,0.01269,-1.00064,0.00222,-0.00292,0.19809
1787802069.296277,-0.00797,0.00249,-0.99952,0.00355,0.00303,0.18011
1787802069.320859,-0.03668,0.01094,-0.99958,-0.005,0.00656,0.19031
1787802069.4708343,-0.03664,0.03628,-1.00082,-0.00081,0.00553,0.16089
1787802069.566244,-0.00865,-0.00076,-1.00026,0.00134,0.00374,0.15919
1787802069.701264,-0.0095,-0.00322,-1.00001,0.00544,0.00363,0.18205
1787802069.77592,-0.01494,0.04173,-1.00255,0.00233,0.00231,0.14547
1787802069.9216402,-0.01189,0.03882,-0.99911,0.00624,0.00181,0.20584
1787802069.9302685,-0.02316,-0.00476,-0.99924,0.00359,0.00225,0.12091
1787802070.0918987,-0.0114,-0.00585,-1.00022,-0.00445,0.00537,0.21999
1787802070.1850705,-0.01383,0.01896,-1.00203,-0.00203,0.00254,0.16462
1787802070.3807745,-0.01745,-0.00311,-0.99924,0.00626,0.00652,0.16634
1787802070.4952416,-0.00818,0.03175,-1.00269,0.01191,0.01792,0.14135
1787802070.6036687,-0.01689,0.013,-1.00123,0.00321,0.00217,0.17925
1787802070.7394857,0.00247,-0.00983,-0.99983,0.00602,0.00116,0.18548
1787802070.9292426,-0.03953,0.02647,-1.00095,-0.00831,0.00107,0.17509
1787802070.9292426,-0.03457,0.01398,-0.99998,0.00482,0.0041,0.15957
1787802071.0889194,0.00303,0.03614,-0.99875,0.00055,0.00934,0.14657
1787802071.2179172,0.0136,0.02517,-0.99942,-0.00162,0.00714,0.1979
1787802071.3274708,-0.036,-0.00165,-1.00204,0.00325,-0.00085,0.16677
1787802071.4973607,-0.00909,0.00257,-0.99946,0.00123,0.00125,0.2035
1787802071.627975,-0.0008,0.02198,-1.00059,0.00565,0.00186,0.13519
1787802071.7696805,-0.01815,0.0174,-1.00011,0.00187,0.00302,0.20116
1787802071.7766743,-0.02133,0.01281,-0.99905,0.01549,0.01551,0.19052
1787802071.9332829,0.00568,0.03401,-1.00097,0.00355,0.00256,0.18275
1787802072.031049,-0.0276,0.01088,-1.00045,0.0097,-0.00431,0.1591
1787802072.142279,-0.02454,0.00445,-1.00162,0.01117,-0.00334,0.18789
1787802072.2387624,-0.01445,-0.01609,-0.99921,-0.00546,0.00344,0.18397
1787802072.3545578,-0.00158,0.05116,-0.9975,0.00177,0.00509,0.10148
1787802072.3750532,-0.01985,0.01268,-0.99675,0.00965,0.00324,0.22293
1787802072.4978683,-0.01872,0.02701,-1.00001,0.00623,0.00291,0.16673
1787802072.6503856,-0.00388,-0.01766,-0.99865,0.0133,0.01016,0.1445
1787802072.779914,-0.00978,0.00034,-0.99796,0.00267,0.00374,0.2119
1787802073.04874,-0.00188,0.03045,-0.99826,0.00153,-0.0026,0.17697
1787802073.185343,-0.00836,0.02059,-0.99944,0.0025,0.00194,0.15859
1787802073.2778666,-0.02339,0.02906,-0.99992,0.00794,0.00283,0.17098
1787802073.3942866,-0.00463,-0.01784,-1.00156,-0.00366,0.00151,0.16586
1787802073.5942745,-0.00018,0.04121,-0.99905,0.00327,-0.00102,0.16507
1787802073.5998068,-0.02804,0.00996,-1.0009,0.00547,-0.00031,0.16847
1787802073.8779705,-0.01232,0.01142,-0.99818,0.00395,0.00652,0.19421
1787802074.0046372,-0.00528,0.02075,-0.99982,0.00669,0.00136,0.1712
1787802074.0831206,-0.01889,0.02017,-0.99914,0.00557,0.00183,0.18783
1787802074.099141,-0.02311,-0.00425,-0.99733,0.01194,0.00823,0.15946
1787802074.1884952,0.0102,0.03063,-1.00214,0.00054,-0.00254,0.15678
1787802074.29837,-0.01452,0.04238,-0.99968,0.00793,0.00089,0.15971
1787802074.4150555,-0.0169,0.02115,-1.00062,0.00102,-0.00077,0.18918
1787802074.6140645,-0.00291,0.01088,-0.99976,0.00597,0.00019,0.16144
1787802074.6140645,0.00233,-0.01762,-1.00066,0.01131,0.00249,0.19226
1787802074.7992232,-0.01881,0.02766,-0.99816,-0.00059,0.00341,0.18455
1787802074.816051,-0.02391,0.03077,-0.99966,-0.0002,0.00387,0.16132
1787802074.959473,-0.0067,0.00336,-1.00279,0.00482,0.00343,0.15968
1787802075.0975378,-0.00284,0.0143,-1.00101,0.00892,0.0053,0.19632
1787802075.3128324,-0.00651,0.04283,-1.00053,0.00487,0.00561,0.14883
1787802075.4146547,-0.01586,0.02257,-0.99919,0.00526,0.00349,0.1769
1787802075.5148563,-0.00968,0.0461,-0.99966,0.00295,-0.00065,0.14936
1787802075.6365232,0.00027,0.02761,-1.00134,0.00686,0.00199,0.15096
1787802075.7148893,-0.01551,0.0221,-0.99731,0.00544,0.00737,-0.02017
1787802075.8450303,-0.01228,0.01679,-0.99955,0.00392,0.00294,-0.01178
1787802075.9275162,-0.01096,0.01838,-0.99993,0.00623,0.0038,-0.00064
1787802076.1323407,-0.01183,0.01662,-1.00028,0.00719,0.00587,0.00545
1787802076.137421,-0.01277,0.01397,-1.00076,0.00632,0.00591,0.00765
1787802076.2532556,-0.01306,0.01393,-0.99972,0.00535,0.00361,0.0062
1787802076.3314285,0.15934,0.00179,-1.00172,0.02465,0.02472,-0.06617
1787802076.4588976,-0.05019,0.02657,-0.99673,0.00533,-0.00533,0.02877
1787802076.6495285,-0.02501,0.01343,-1.00041,0.00823,0.01378,0.02299
1787802076.6627464,0.04621,-0.01692,-0.99889,0.00574,-0.00404,0.0355
1787802076.7603803,-0.07936,0.08443,-0.99912,0.01088,0.00057,-0.02745
1787802076.8851578,0.06466,-0.0068,-1.00663,0.01301,0.00879,-0.03203
1787802076.956846,-0.07011,0.01216,-0.99517,-0.00023,0.00443,0.00637
1787802077.058619,-0.02093,0.02497,-0.99938,0.00843,0.00967,-0.0028
1787802077.159179,0.04247,-0.00662,-1.00892,0.00591,-0.01973,-0.00302
1787802077.3650558,-0.05293,0.04397,-0.9959,-0.02059,0.00934,0.02041
1787802077.3717182,-0.02272,-0.01189,-1.00128,0.00391,0.01301,0.00665
1787802077.490306,0.04017,-0.00101,-1.00402,-0.00044,-0.0102,0.00126
1787802077.573998,-0.08634,0.01775,-0.99755,-0.00161,0.00746,0.0013
1787802077.6901088,0.04276,0.01011,-0.99353,0.00779,0.01601,-0.00714
1787802077.7765062,0.00351,-0.01539,-0.99033,-0.0014,0.00165,0.03316
1787802077.971592,-0.09621,0.0088,-0.9968,0.00482,0.01312,-0.00569
1787802077.971592,-0.07168,-0.01734,-1.01265,-0.01524,-0.03413,0.02025
1787802078.1773324,0.06303,0.01286,-1.00441,0.00207,-0.00248,0.01789
1787802078.295598,-0.08943,0.0041,-0.99089,0.00534,0.00029,-0.01107
1787802078.4331422,0.07179,0.04665,-0.99576,0.00901,0.0228,-0.02105
1787802078.4898133,-0.06618,-0.02995,-1.0132,-0.02486,-0.02998,0.0541
1787802078.5954835,0.01107,0.04919,-0.99419,0.016,0.00623,-0.02869
1787802078.7952895,-0.04503,-0.02523,-1.00144,-0.00087,0.00621,0.02298
1787802078.797853,0.01687,0.04864,-0.99742,-0.00372,-0.00202,-0.0117
1787802078.920738,-0.02866,-0.039,-1.00423,0.00706,-0.00445,0.05165
1787802078.9981284,-0.02438,0.04354,-0.99743,-0.00947,0.01371,-0.02632
1787802079.4113178,-0.03034,0.01359,-1.00084,0.00966,0.00582,0.00082
